,app_code_type,twenty_code_type,textract_conf_app_code,textract_conf_twenty_code,tesseract_conf_app_code,tesseract_conf_twenty_code,doc,RegId,RegIdConf,app_code_textract,app_code_tesseract,app_code_table_lookup,twenty_code_textract,twenty_code_tesseract,twenty_code_table_lookup,app_code_fallback,twenty_code_fallback,approval_back_up,twenty_back_up,history
0,,,,,,,,,,,,,,,,,,,,
1,100-match-mod-spaces,100-match-mod-spaces,,,,,CUR6470-01_003_04212023_0001121191-C001056617-00-bottom.tif,Y0020_WCM_79520E_C INTERNAL APPROVED 07282021 NA2WCMEOB79520E_2022,88.94285714285715,,,Y0020_WCM_79520E_C INTERNAL APPROVED 07282021,,,NA2WCMEOB79520E_2022,,,,,"['Tesseract app_code is Y0020_WCM_79520E_C INTERNAL APPROVED 07282021', 'Textract app_code is Y0020_WCM_79520E_CINTERNAL APPROVED 07282021', 'Tesseract twenty_code is NA2WCMEOB79520E_2022', 'Textract twenty_code is NA2WCMEOB79520E_2022']"
2,100-match-mod-spaces,100-match-mod-spaces,,,,,CUR6470-01_004_04212023_0001121069-C001057098-00-bottom.tif,Y0020_WCM_56038E_C INTERNAL APPROVED 06052020 NA0WCMEOB56038E_0000,63.08342742919922,,,Y0020_WCM_56038E_C INTERNAL APPROVED 06052020,,,NA0WCMEOB56038E_0000,,,,,"['Tesseract app_code is Y0020_WCM_56038E_C INTERNAL APPROVED 06052020', 'Textract app_code is Y0020_WCM_56038E_C INTERNAL APPROVED 06052020', 'Tesseract twenty_code is NA0WCMEOBS6038E_0000', 'Textract twenty_code is NA0WCMEOB56038E_0000']"
3,100-match-mod-spaces,,,,,,CUR6470-01_004_04212023_0001121069-C001057112-01-bottom.tif,Y0020_WCM_91154E_C INTERNAL APPROVED 11022021 ,31.447046279907227,,,Y0020_WCM_91154E_C INTERNAL APPROVED 11022021,,,,,,,,"['Textract app_code is Y0020_WCM_91154E_C INTERNAL APPROVED 11022021', 'Tesseract twenty_code_fallback is TUULY VWI SE LOGO PILE AV VIOVEU 1102 EUED', 'Textract twenty_code_fallback is YUUZU_WCM_91154E_C INTERNAL APPROVED 11022021']"
4,100-match-mod-spaces,100-match-mod-spaces,,,,,CUR6470-01_015_04242023_0001121968-C001064344-00-bottom.tif,CAD_40878E STATE APPROVED 04092021 HI9ZMDLTR40878E_0000,86.76777648925781,,,CAD_40878E STATE APPROVED 04092021,,,HI9ZMDLTR40878E_0000,,,,,"['Tesseract app_code is CAN_40878E STATE APPROVED 04092021', 'Textract app_code is CAD_40878E STATE APPROVED 04092021', 'Tesseract twenty_code is HISZMDLTR40878E_0000', 'Textract twenty_code is HI9ZMDLTR40878E_0000']"
5,,100-match-mod-spaces,,,,,CUR6470-01_018_04222023_0001121288-C001065697-00-bottom.tif, NA2WCMEOB79520S_2022,47.57929611206055,,,,,,NA2WCMEOB79520S_2022,,,,,"['Tesseract twenty_code is NA2WCMEOB79520S_2022', 'Textract twenty_code is NA2WCMEOB79520S_2022', 'Tesseract app_code_fallback is ED LA READ CN WWWWWWEIICARECOMMY MCAICARE', 'Textract app_code_fallback is EN LA RED EN: WWW.WELLCARE.COM/MEDICARE', 'Tesseract app_code_fallback is NUESTROS PLANES USAN UN FORMULARIO', 'Textract app_code_fallback is NUESTROS PLANES USAN UN FORMULARIO.', 'Textract app_code_fallback is C001065697', 'Tesseract app_code_fallback is NA2WCMEOB79520S_2022', 'Textract app_code_fallback is NA2WCMEOB79520S_2022']"
6,100-match-mod-spaces,100-match-mod-spaces,,,,,CUR6470-01_018_04222023_0001121301-C001066002-00-bottom.tif,Y0020_WCM_100186E_C INTERNAL APPROVED 07252022 NA3WCMEOB00186E_0000,73.0125,,,Y0020_WCM_100186E_C INTERNAL APPROVED 07252022,,,NA3WCMEOB00186E_0000,,,,,"['Tesseract app_code is Y0020_WCM_100186E_C INTERNAL APPROVED 07252022', 'Textract app_code is Y0020_WCM_100186E_CINTERNAL APPROVED 07252022', 'Tesseract twenty_code is NA3WCMEOBO00186E_0000', 'Textract twenty_code is NA3WCMEOB00186E_0000']"
7,100-match-mod-spaces,100-match-mod-spaces,,,,,CUR6470-01_018_04222023_0001121301-C001066006-00-bottom.tif,Y0020_WCM_100186E_C INTERNAL APPROVED 07252022 NA3WCMEOB00186E_0000,63.81746031746032,,,Y0020_WCM_100186E_C INTERNAL APPROVED 07252022,,,NA3WCMEOB00186E_0000,,,,,"['Tesseract app_code is Y0020_WCM_100186E_C INTERNAL APPROVED 07252022', 'Textract app_code is Y0020_WCM_100186E_CINTERNALAPPROVED 07252022', 'Tesseract twenty_code is NA3WCMEOB00186E_0000', 'Textract twenty_code is NA3WCMEOB00186E_0000']"
8,100-match-mod-spaces,,,,,,CUR6470-01_018_04222023_0001121301-C001066009-00-bottom.tif,Y0020_WCM_100186E_C INTERNAL APPROVED 07252022 ,48.51762008666992,,,Y0020_WCM_100186E_C INTERNAL APPROVED 07252022,,,,,,,,"['Tesseract app_code is Y0020_WCM_100186E_C INTERNAL APPROVED 07252022', 'Textract app_code is Y0020_WCM_100186E_C INTERNAL APPROVED 07252022', 'Tesseract twenty_code_fallback is PLEASE CONTACT YOUR PLAN FOR DETAILS', 'Textract twenty_code_fallback is PLEASE CONTACT YOUR PLAN FOR DETAILS.', 'Tesseract twenty_code_fallback is C001066009', 'Textract twenty_code_fallback is C001066009', 'Tesseract twenty_code_fallback is Y0020_WCM_100186E_C INTERNAL APPROVED 07252022 NA3WCMEOB00186E', 'Textract twenty_code_fallback is Y0020_WCM_100186E_C INTERNAL APPROVED 07252022 NA3WCMEOB00186E']"
9,100-match-mod-spaces,100-match-mod-spaces,,,,,CUR6470-01_018_04222023_0001121310-C001066247-00-bottom.tif,Y0020_WCM_100186E_C INTERNAL APPROVED 07252022 NA3WCMEOB00186E_0000,89.58688524590164,,,Y0020_WCM_100186E_C INTERNAL APPROVED 07252022,,,NA3WCMEOB00186E_0000,,,,,"['Tesseract app_code is Y0020_WCM_100186E_C INTERNAL APPROVED 07252022', 'Textract app_code is Y0020_WCM_100186E_CINTERNALAPPROVED 07252022', 'Tesseract twenty_code is NA3WCMEOB00186E_0000', 'Textract twenty_code is NA3WCMEOB00186E_0000']"
10,100-match-mod-spaces,100-match-mod-spaces,,,,,CUR6470-01_018_04222023_0001121310-C001066270-00-bottom.tif,Y0020_WCM_100186E_C INTERNAL APPROVED 07252022 NA3WCMEOB00186E_0000,67.85079365079366,,,Y0020_WCM_100186E_C INTERNAL APPROVED 07252022,,,NA3WCMEOB00186E_0000,,,,,"['Tesseract app_code is Y0020_WCM_100186E_C INTERNAL APPROVED 07252022', 'Textract app_code is Y0020_WCM_100186E_CINTERNAL APPROVED 07252022', 'Tesseract twenty_code is NA3WCMEOBO00186E_0000', 'Textract twenty_code is NA3WCMEOB00186E_0000']"
11,100-match-mod-spaces,100-match-mod-spaces,,,,,CUR6470-01_019_04222023_0001121283-C001066788-00-bottom.tif,Y0020_WCM_100186E_C INTERNAL APPROVED 07252022 NA3WCMEOB00186E_0000,78.20731707317073,,,Y0020_WCM_100186E_C INTERNAL APPROVED 07252022,,,NA3WCMEOB00186E_0000,,,,,"['Tesseract app_code is Y0020_WCM_100186E_C INTERNAL APPROVED 07252022', 'Textract app_code is Y0020_WCM_100186E_CINTERAL APPROVED 07252022', 'Tesseract twenty_code is NA3WCMEOB00186E_0000', 'Textract twenty_code is NA3WCMEOB00186E_0000']"
12,100-match-mod-spaces,100-match-mod-spaces,,,,,CUR6470-01_039_04242023_0001121546-C001074575-00-bottom.tif,Y0020_WCM_106335M_C INTERNAL APPROVED 07292022 NA3WCMLTR22018S_0000,54.97854232788086,,,Y0020_WCM_106335M_C INTERNAL APPROVED 07292022,,,NA3WCMLTR22018S_0000,,,,,"['Tesseract twenty_code is NA3WCMLTR22018S_0000', 'Textract twenty_code is NA3WCMLTR22018S_0000', 'Tesseract app_code is Y0020_WCM_106335M_C INTERNALAPPROVED07292022', 'Textract app_code is Y0020_WCM_106335M_C INTERNAL APPROVED 07292022']"
13,100-match-mod-spaces,100-match-mod-spaces,,,,,CUR6470-01_039_04242023_0001121551-C001074638-00-bottom.tif,Y0020_WCM_106335M_C INTERNAL APPROVED 07292022 NA3WCMLTR21990E_0000,74.40845489501953,,,Y0020_WCM_106335M_C INTERNAL APPROVED 07292022,,,NA3WCMLTR21990E_0000,,,,,"['Textract twenty_code is NA3WCMLTR21990E_0000', 'Tesseract app_code is Y0020_WCM_106335M_C INTERNALAPPROVED07292022', 'Textract app_code is Y0020_WCM_106335M_C INTERNALAPPROVED07292022']"
