Ricoh DCN,STATE,ZIP_CODE_4
07072023-2/CUR6470-01_3176_05252023_0001140008/C001590047.TIF,N/A,928071630
07072023-2/CUR6470-01_3176_05252023_0001140008/C001590021.TIF,N/A,928071630
07072023-2/CUR6470-01_3176_05252023_0001140008/C001590054.TIF,N/A,928071630
07072023-2/CUR6470-01_3176_05252023_0001140008/C001590036.TIF,N/A,928071630
07072023-2/CUR6470-01_3176_05252023_0001140008/C001590027.TIF,N/A,928071630
07072023-2/CUR6470-01_3176_05252023_0001140008/C001590045.TIF,N/A,928071630
07072023-2/CUR6470-01_3176_05252023_0001140008/C001590049.TIF,N/A,928071630
07072023-2/CUR6470-01_3176_05252023_0001140008/C001590023.TIF,N/A,928071630
07072023-2/CUR6470-01_3176_05252023_0001140008/C001590041.TIF,N/A,928071630
07072023-2/CUR6470-01_3176_05252023_0001140008/C001590050.TIF,N/A,928071630
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654157.TIF,NIXIE,274
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654175.TIF,NIXIE,274
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654139.TIF,N/A,274 DE 1260
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654166.TIF,North Carolina,9740
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654184.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654153.TIF,N/A,274
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654135.TIF,UTA,N/A
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654171.TIF,N/A,274
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654207.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654144.TIF,N/A,33631337070
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654197.TIF,North Carolina,1260
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654188.TIF,NIXIE,282
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654133.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654151.TIF,N/A,274
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654115.TIF,NIXIE,202
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654142.TIF,N/A,231
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654160.TIF,Ky,274
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654205.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654124.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654186.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654137.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654155.TIF,N/A,274 DE 1260
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654146.TIF,N/A,DE 1260
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654128.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654120.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654141.TIF,NIXIE,274
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654204.TIF,NIXIF,282
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654123.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654114.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654185.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654167.TIF,N/A,274
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654158.TIF,NIXIE,274
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654176.TIF,N/A,274
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654109.TIF,N/A,296
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654163.TIF,NIXIE,274
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654127.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654208.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654190.TIF,NIXIF,282
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654118.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654172.TIF,N/A,274
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654189.TIF,N/A,DE 1250
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654198.TIF,North Carolina,276
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654161.TIF,NIXIE,274
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654206.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654143.TIF,N/A,33631337070
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654170.TIF,NIXIE,274
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654134.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654116.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654196.TIF,N/A,276
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654147.TIF,N/A,274 DE 1260
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654183.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654174.TIF,NIXIE,274
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654156.TIF,N/A,274 DE 1260
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654112.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001142028/C001654202.TIF,N/A,274
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653994.TIF,N/A,275
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653958.TIF,N/A,275
07072023-2/CUR6470-01_3324_05302023_0001142011/C001654005.TIF,North Carolina,N/A
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653985.TIF,N/A,DE 1260
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653949.TIF,N/A,27 DE 1260
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653967.TIF,N/A,276
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653941.TIF,N/A,275
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653923.TIF,NIXIE,276
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653914.TIF,N/A,276
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653950.TIF,N/A,DE 1250
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653910.TIF,NTXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653989.TIF,N/A,276
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653945.TIF,NIXIE,275
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653981.TIF,N/A,DE 1260
07072023-2/CUR6470-01_3324_05302023_0001142011/C001654001.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653963.TIF,NIXIE,1300
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653927.TIF,N/A,DE 1250
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653972.TIF,N/A,275
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653996.TIF,N/A,275
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653978.TIF,N/A,1260
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653969.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653987.TIF,N/A,DE 1260
07072023-2/CUR6470-01_3324_05302023_0001142011/C001654007.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653961.TIF,N/A,33631337076
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653925.TIF,NIXIE,275
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653943.TIF,N/A,33631337870
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653970.TIF,N/A,1260
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653934.TIF,NIXIE,1250
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653916.TIF,NIXIE,27 FL
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653952.TIF,N/A,275
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653921.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653912.TIF,ULF,N/A
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653929.TIF,N/A,33631337070
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653965.TIF,N/A,276
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653947.TIF,N/A,DE 1269
07072023-2/CUR6470-01_3324_05302023_0001142011/C001654003.TIF,N/A,3363
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653983.TIF,NIXIE,1260
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653938.TIF,N/A,275 DE 1250
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653992.TIF,N/A,275
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653968.TIF,N/A,1260
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653986.TIF,N/A,276
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653977.TIF,I.A,275
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653959.TIF,N/A,33631337070
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653995.TIF,N/A,275
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653933.TIF,NIXIE,275
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653951.TIF,N/A,275 DE 1250
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653915.TIF,N/A,275 DE 1260
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653942.TIF,N/A,275 DE 1250
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653920.TIF,NIXIE,33631337070
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653973.TIF,N/A,275
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653937.TIF,NIXIE,275
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653991.TIF,N/A,275
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653982.TIF,NIXIE,276
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653946.TIF,N/A,275
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653988.TIF,N/A,1260
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653979.TIF,N/A,1250
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653953.TIF,N.S.S,275
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653971.TIF,NIXIE,276
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653926.TIF,N/A,275
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653944.TIF,NIXIE,33631337070
07072023-2/CUR6470-01_3324_05302023_0001142011/C001654000.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653980.TIF,N/A,1260
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653913.TIF,N/A,DE 1259
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653931.TIF,N/A,275 DE 1250
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653922.TIF,N/A,275
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653940.TIF,NIXIE,275
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653957.TIF,NIXIE,1260
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653993.TIF,N/A,9321
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653975.TIF,N/A,276
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653939.TIF,NIXIE,275
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653966.TIF,N/A,276
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653984.TIF,N/A,DE 1260
07072023-2/CUR6470-01_3324_05302023_0001142011/C001654004.TIF,B.C,282
07072023-2/CUR6470-01_3324_05302023_0001142011/C001653948.TIF,N/A,27 DE 1388
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654041.TIF,NIXIE,282
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654076.TIF,N/A,295
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654094.TIF,N/A,296
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654058.TIF,N/A,295
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654085.TIF,N/A,DE 1300
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654036.TIF,NIXIE,282
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654072.TIF,N/A,296
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654054.TIF,N/A,295
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654090.TIF,N/A,DE 1390
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654045.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654081.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654063.TIF,NIXIE,33631337670
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654108.TIF,N/A,296
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654027.TIF,NIXIE,33631337070
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654098.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654100.TIF,N/A,296
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654089.TIF,N/A,33631337070
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654052.TIF,N/A,296
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654016.TIF,NIXIE,339
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654070.TIF,N/A,296
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654061.TIF,N/A,2300
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654106.TIF,N/A,DE 1300
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654043.TIF,N/A,276
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654096.TIF,N/A,295
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654078.TIF,N/A,DE 1300
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654087.TIF,N/A,33631337078
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654092.TIF,N/A,296
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654056.TIF,A,33631337070
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654038.TIF,N/A,DE 1260
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654074.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654029.TIF,N/A,DE 1360
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654065.TIF,N/A,DE 1380
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654083.TIF,NIXIE,296
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654102.TIF,N/A,33631337070
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654030.TIF,N/A,33531337979
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654012.TIF,NIXIE,Z74
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654105.TIF,N/A,296
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654042.TIF,N/A,282 7 E 1260
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654033.TIF,NIXIE,282
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654051.TIF,N/A,33631337076
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654068.TIF,UTE,23
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654086.TIF,NIXIE,33631337070
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654077.TIF,N/A,DE 1300
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654059.TIF,N/A,295 DE 1380
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654095.TIF,N/A,1300
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654028.TIF,N/A,276
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654082.TIF,N/A,256
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654073.TIF,N/A,296
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654037.TIF,NIXIE,282
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654091.TIF,N/A,DE 1380
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654019.TIF,N/A,4603
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654101.TIF,N/A,296
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654020.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654099.TIF,N/A,296
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654080.TIF,NIXIE,295
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654107.TIF,N/A,296
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654026.TIF,N/A,276
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654053.TIF,N/A,DE 1385
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654071.TIF,N/A,1383
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654088.TIF,N/A,33631337070
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654097.TIF,NIXIE,33631337070
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654079.TIF,NIXIE,33631337070
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654048.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654084.TIF,N/A,296
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654066.TIF,N/A,276
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654057.TIF,NSS,295
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654093.TIF,N/A,DE 1300
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654075.TIF,N/A,296
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654039.TIF,N/A,282
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654031.TIF,NIXIE,274
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654103.TIF,NSS,296
07072023-2/CUR6470-01_3324_05302023_0001142016/C001654040.TIF,N/A,282
07072023-2/CUR6470-01_3290_06022023_0001144042/C001637529.TIF,N/A,928066064
07072023-2/CUR6470-01_3290_06022023_0001144042/C001637527.TIF,N/A,928066064
07072023-2/CUR6470-01_3290_06022023_0001144042/C001637526.TIF,N/A,928066064
07072023-2/CUR6470-01_3290_06022023_0001144042/C001637531.TIF,N/A,928071630
07072023-2/CUR6470-01_3290_06022023_0001144042/C001637504.TIF,N/A,928071630
07072023-2/CUR6470-01_3290_06022023_0001144042/C001637502.TIF,N/A,928071630
07072023-2/CUR6470-01_3290_06022023_0001144042/C001637528.TIF,N/A,928066064
07072023-2/CUR6470-01_3290_06022023_0001144042/C001637506.TIF,N/A,928071630
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652887.TIF,NIXIE,33631337075
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652869.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652896.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652797.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652878.TIF,N/A,DE 1260
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652852.TIF,N/A,33631337070
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652816.TIF,NIXIE,1260
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652870.TIF,NIXIE,1260
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652834.TIF,NIXIE,1260
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652861.TIF,N/A,DE 1260
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652825.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652807.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652843.TIF,N/A,33631337070
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652812.TIF,N/A,1260
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652821.TIF,NIXIE,275 DE 1260
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652803.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652892.TIF,N/A,DE 1260
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652856.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652838.TIF,NIXIE,7723
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652874.TIF,N/A,DE 1260
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652865.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652883.TIF,North Carolina,1260
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652810.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652889.TIF,N/A,DE 1250
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652801.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652900.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652898.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652836.TIF,N/A,33631337676
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652872.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652890.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652818.TIF,N/A,1260
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652845.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652809.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652863.TIF,N/A,1260
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652832.TIF,N/A,1260
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652814.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652850.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652805.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652823.TIF,N/A,280
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652876.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652894.TIF,NIXIE,33631337070
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652858.TIF,N/A,DE 1260
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652885.TIF,N/A,33631337570
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652849.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652867.TIF,N/A,DE 1300
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652800.TIF,N/A,1250
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652879.TIF,N/A,DE 1268
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652897.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652888.TIF,N/A,DE 1260
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652880.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652808.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652844.TIF,NIXIE,3363133770
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652862.TIF,NIXIE,1260
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652817.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652853.TIF,N/A,33631337070
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652835.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652871.TIF,N/A,1260
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652840.TIF,NIXIE,276 DE 1260
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652804.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652822.TIF,N/A,1260
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652813.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652866.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652857.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652893.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652875.TIF,NIXIE,276
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652839.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652899.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652820.TIF,N/A,33631337876
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652802.TIF,NIXI282,NIXI282
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652811.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652864.TIF,NIXIE,1260
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652828.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652882.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652873.TIF,N/A,DE 1260
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652837.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652891.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652860.TIF,S,N/A
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652842.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652806.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652833.TIF,N/A,276
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652815.TIF,N/A,33631337878
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652868.TIF,NIXIE,6085717723
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652877.TIF,N/A,DE 1260
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652859.TIF,N/A,1260
07072023-2/CUR6470-01_3323_05302023_0001142045/C001652895.TIF,N/A,337070
07072023-2/CUR6470-01_2988_05192023_0001137000/C001501269.TIF,N/A,928071630
07072023-2/CUR6470-01_2988_05192023_0001137000/C001501265.TIF,N/A,928071630
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652788.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652779.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652698.TIF,NIXIE,N/A
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652700.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652771.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652735.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652717.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652753.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652780.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652744.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652762.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652731.TIF,I.A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652740.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652704.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652722.TIF,N/A,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652739.TIF,NIXIE,33631337070
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652775.TIF,NIXIE,282
07072023-2/CUR6470-01_3323_05302023_0001142044/C001652793.TIF,NIXIE,33631337870
